STATE.UT,Year,id,CAUSE,Male.upto.14.years,Male.15.29.years,Male.30.44.years,Male.45.59.years,Male.60.years.and.above,Total.Male,Female.upto.14.years,Female.15.29.years,Female.30.44.years,Female.45.59.years,Female.60.years.and.above,Total.Female,Total.upto.14.years,Total.15.29.years,Total.30.44.years,Total.45.59.years,Total.60.years.and.above,Total
TRIPURA,2006,33,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2007,33,House Wife,0,0,0,0,0,0,0,49,31,9,4,93,0,49,31,9,4,93
TRIPURA,2007,33,Service (Government),0,3,23,2,0,28,0,3,2,0,0,5,0,6,25,2,0,33
TRIPURA,2007,33,Service (Private),0,2,6,0,0,8,0,0,0,0,0,0,0,2,6,0,0,8
TRIPURA,2007,33,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2007,33,Students,14,22,0,0,0,36,16,18,0,0,0,34,30,40,0,0,0,70
TRIPURA,2007,33,Unemployed,0,12,20,9,0,41,0,2,1,0,0,3,0,14,21,9,0,44
TRIPURA,2007,33,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2007,33,Agriculture (Total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2007,33,Retired Persons,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,2
TRIPURA,2008,33,House Wife,0,0,0,0,0,0,0,56,43,29,2,130,0,56,43,29,2,130
TRIPURA,2008,33,Service (Government),0,3,9,3,0,15,0,0,0,0,0,0,0,3,9,3,0,15
TRIPURA,2008,33,Service (Private),0,4,8,2,0,14,0,0,7,4,0,11,0,4,15,6,0,25
TRIPURA,2008,33,Public Sector Undertaking,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
TRIPURA,2008,33,Students,9,43,0,0,0,52,13,26,0,0,0,39,22,69,0,0,0,91
TRIPURA,2008,33,Unemployed,0,32,61,27,13,133,0,13,5,0,0,18,0,45,66,27,13,151
TRIPURA,2008,33,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2008,33,Agriculture (Total),0,10,20,15,0,45,0,0,5,0,0,5,0,10,25,15,0,50
TRIPURA,2008,33,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2009,33,House Wife,0,0,0,0,0,0,0,93,48,26,9,176,0,93,48,26,9,176
TRIPURA,2009,33,Service (Government),0,5,9,5,0,19,0,0,0,0,0,0,0,5,9,5,0,19
TRIPURA,2009,33,Service (Private),0,9,5,2,3,19,0,0,0,0,0,0,0,9,5,2,3,19
TRIPURA,2009,33,Public Sector Undertaking,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
TRIPURA,2009,33,Students,8,39,0,0,0,47,8,34,0,0,0,42,16,73,0,0,0,89
TRIPURA,2009,33,Unemployed,0,22,3,0,0,25,0,1,3,0,0,4,0,23,6,0,0,29
TRIPURA,2009,33,Professional Activity,0,5,10,4,1,20,0,0,0,0,0,0,0,5,10,4,1,20
TRIPURA,2009,33,Agriculture (Total),0,11,16,13,5,45,0,0,0,0,0,0,0,11,16,13,5,45
TRIPURA,2009,33,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2010,33,House Wife,0,0,0,0,0,0,1,72,64,34,23,194,1,72,64,34,23,194
TRIPURA,2010,33,Service (Government),0,2,8,8,0,18,0,0,0,1,0,1,0,2,8,9,0,19
TRIPURA,2010,33,Service (Private),0,14,5,6,5,30,0,0,0,0,0,0,0,14,5,6,5,30
TRIPURA,2010,33,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2010,33,Students,15,57,2,0,0,74,14,16,2,0,0,32,29,73,4,0,0,106
TRIPURA,2010,33,Unemployed,0,4,3,14,14,35,0,0,0,0,6,6,0,4,3,14,20,41
TRIPURA,2010,33,Professional Activity,0,5,17,5,3,30,0,0,0,0,0,0,0,5,17,5,3,30
TRIPURA,2010,33,Agriculture (Total),0,11,15,17,3,46,0,1,4,7,0,12,0,12,19,24,3,58
TRIPURA,2010,33,Retired Persons,0,0,0,1,10,11,0,0,0,0,0,0,0,0,0,1,10,11
TRIPURA,2011,33,House Wife,0,0,0,0,0,0,0,29,47,37,27,140,0,29,47,37,27,140
TRIPURA,2011,33,Service (Government),0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3
TRIPURA,2011,33,Service (Private),0,10,6,3,1,20,0,0,0,0,0,0,0,10,6,3,1,20
TRIPURA,2011,33,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2011,33,Students,2,78,0,0,0,80,5,77,0,0,0,82,7,155,0,0,0,162
TRIPURA,2011,33,Unemployed,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2
TRIPURA,2011,33,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2011,33,Agriculture (Total),0,5,9,4,2,20,0,0,0,0,0,0,0,5,9,4,2,20
TRIPURA,2011,33,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2012,33,House Wife,0,0,0,0,0,0,0,44,36,24,24,128,0,44,36,24,24,128
TRIPURA,2012,33,Service (Government),0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,2
TRIPURA,2012,33,Service (Private),0,3,3,0,0,6,0,0,0,0,0,0,0,3,3,0,0,6
TRIPURA,2012,33,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2012,33,Students,7,38,0,0,0,45,4,27,0,0,0,31,11,65,0,0,0,76
TRIPURA,2012,33,Unemployed,0,9,10,6,0,25,0,1,2,0,0,3,0,10,12,6,0,28
TRIPURA,2012,33,Professional Activity,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,2,4,6
TRIPURA,2012,33,Agriculture (Total),0,5,6,5,2,18,0,0,0,0,0,0,0,5,6,5,2,18
TRIPURA,2012,33,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2013,33,House Wife,0,0,0,0,0,0,0,72,44,34,13,163,0,72,44,34,13,163
TRIPURA,2013,33,Service (Government),0,1,3,0,0,4,0,0,0,0,0,0,0,1,3,0,0,4
TRIPURA,2013,33,Service (Private),0,2,2,0,0,4,0,0,0,0,0,0,0,2,2,0,0,4
TRIPURA,2013,33,Public Sector Undertaking,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
TRIPURA,2013,33,Students,8,71,5,0,0,84,4,42,0,0,0,46,12,113,5,0,0,130
TRIPURA,2013,33,Unemployed,0,20,31,5,1,57,0,6,2,1,0,9,0,26,33,6,1,66
TRIPURA,2013,33,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2013,33,Agriculture (Total),0,4,17,24,11,56,0,0,0,0,0,0,0,4,17,24,11,56
TRIPURA,2013,33,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2014,33,House Wife,0,0,0,0,0,0,0,55,44,15,9,123,0,55,44,15,9,123
TRIPURA,2014,33,Service (Government),0,5,20,11,0,36,0,3,5,4,2,14,0,8,25,15,2,50
TRIPURA,2014,33,Service (Private),0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2
TRIPURA,2014,33,Public Sector Undertaking,0,2,2,2,0,6,0,0,0,0,0,0,0,2,2,2,0,6
TRIPURA,2014,33,Students,7,32,0,0,0,39,3,31,0,0,0,34,10,63,0,0,0,73
TRIPURA,2014,33,Unemployed,0,42,39,16,4,101,0,7,4,1,0,12,0,49,43,17,4,113
TRIPURA,2014,33,Agriculture (Total),0,11,8,9,1,29,0,2,0,1,0,3,0,13,8,10,1,32
TRIPURA,2014,33,Retired Persons,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,5,5
UTTAR PRADESH,2001,34,House Wife,0,0,0,0,0,0,13,577,374,87,24,1075,13,577,374,87,24,1075
UTTAR PRADESH,2001,34,Service (Government),0,8,16,6,1,31,0,15,11,0,0,26,0,23,27,6,1,57
UTTAR PRADESH,2001,34,Service (Private),1,113,85,39,1,239,1,34,23,15,0,73,2,147,108,54,1,312
UTTAR PRADESH,2001,34,Public Sector Undertaking,0,22,11,4,2,39,0,5,2,0,0,7,0,27,13,4,2,46
UTTAR PRADESH,2001,34,Students,38,82,3,0,0,123,20,66,2,0,0,88,58,148,5,0,0,211
UTTAR PRADESH,2001,34,Unemployed,12,167,96,34,7,316,2,12,4,2,0,20,14,179,100,36,7,336
UTTAR PRADESH,2001,34,Professional Activity,0,8,17,9,3,37,0,1,2,1,0,4,0,9,19,10,3,41
UTTAR PRADESH,2001,34,Agriculture (Total),6,175,175,140,82,578,4,39,40,19,8,110,10,214,215,159,90,688
UTTAR PRADESH,2001,34,Retired Persons,0,0,0,2,3,5,0,1,2,1,2,6,0,1,2,3,5,11
UTTAR PRADESH,2002,34,House Wife,0,0,0,0,0,0,8,555,329,157,54,1103,8,555,329,157,54,1103
UTTAR PRADESH,2002,34,Service (Government),0,7,10,3,1,21,0,4,5,0,0,9,0,11,15,3,1,30
UTTAR PRADESH,2002,34,Service (Private),0,82,77,41,0,200,0,14,12,1,0,27,0,96,89,42,0,227
UTTAR PRADESH,2002,34,Public Sector Undertaking,0,11,12,9,0,32,0,1,3,0,0,4,0,12,15,9,0,36
UTTAR PRADESH,2002,34,Students,15,90,11,4,0,120,21,67,8,0,0,96,36,157,19,4,0,216
UTTAR PRADESH,2002,34,Unemployed,1,216,168,53,14,452,4,21,6,2,0,33,5,237,174,55,14,485
UTTAR PRADESH,2002,34,Professional Activity,0,10,7,8,4,29,0,3,3,0,0,6,0,13,10,8,4,35
UTTAR PRADESH,2002,34,Agriculture (Total),7,152,165,107,40,471,4,28,15,5,2,54,11,180,180,112,42,525
UTTAR PRADESH,2002,34,Retired Persons,0,0,2,1,10,13,0,0,0,0,1,1,0,0,2,1,11,14
UTTAR PRADESH,2003,34,House Wife,0,0,0,0,0,0,2,548,310,159,54,1073,2,548,310,159,54,1073
UTTAR PRADESH,2003,34,Service (Government),0,19,15,9,0,43,0,6,10,1,0,17,0,25,25,10,0,60
UTTAR PRADESH,2003,34,Service (Private),4,23,93,46,7,173,0,36,26,11,2,75,4,59,119,57,9,248
UTTAR PRADESH,2003,34,Public Sector Undertaking,1,9,28,12,7,57,0,4,1,0,0,5,1,13,29,12,7,62
UTTAR PRADESH,2003,34,Students,24,93,0,1,0,118,27,64,7,0,0,98,51,157,7,1,0,216
UTTAR PRADESH,2003,34,Unemployed,3,195,141,42,11,392,3,35,16,7,1,62,6,230,157,49,12,454
UTTAR PRADESH,2003,34,Professional Activity,1,34,44,18,9,106,0,7,3,1,0,11,1,41,47,19,9,117
UTTAR PRADESH,2003,34,Agriculture (Total),0,129,132,56,24,341,0,23,16,3,4,46,0,152,148,59,28,387
UTTAR PRADESH,2003,34,Retired Persons,0,0,5,10,14,29,0,7,0,1,1,9,0,7,5,11,15,38
UTTAR PRADESH,2004,34,House Wife,0,0,0,0,0,0,26,643,290,104,27,1090,26,643,290,104,27,1090
UTTAR PRADESH,2004,34,Service (Government),0,12,13,5,0,30,0,2,0,0,0,2,0,14,13,5,0,32
UTTAR PRADESH,2004,34,Service (Private),0,54,75,23,3,155,0,32,29,12,0,73,0,86,104,35,3,228
UTTAR PRADESH,2004,34,Public Sector Undertaking,0,42,26,13,2,83,0,14,14,9,0,37,0,56,40,22,2,120
UTTAR PRADESH,2004,34,Students,28,92,8,0,0,128,20,53,0,0,0,73,48,145,8,0,0,201
UTTAR PRADESH,2004,34,Unemployed,2,135,103,42,13,295,2,57,27,3,3,92,4,192,130,45,16,387
UTTAR PRADESH,2004,34,Professional Activity,0,33,26,21,0,80,0,1,5,1,0,7,0,34,31,22,0,87
UTTAR PRADESH,2004,34,Agriculture (Total),8,128,151,93,21,401,0,51,31,9,4,95,8,179,182,102,25,496
UTTAR PRADESH,2004,34,Retired Persons,0,0,2,2,13,17,0,0,0,1,3,4,0,0,2,3,16,21
UTTAR PRADESH,2005,34,House Wife,0,0,0,0,0,0,0,547,348,119,0,1014,0,547,348,119,0,1014
UTTAR PRADESH,2005,34,Service (Government),0,8,16,11,0,35,0,8,3,2,0,13,0,16,19,13,0,48
UTTAR PRADESH,2005,34,Service (Private),3,74,54,27,6,164,25,29,0,5,36,95,28,103,54,32,42,259
UTTAR PRADESH,2005,34,Public Sector Undertaking,0,18,32,22,0,72,0,23,18,11,0,52,0,41,50,33,0,124
UTTAR PRADESH,2005,34,Students,19,105,16,0,0,140,12,60,7,0,0,79,31,165,23,0,0,219
UTTAR PRADESH,2005,34,Unemployed,2,69,91,26,7,195,0,39,24,9,0,72,2,108,115,35,7,267
UTTAR PRADESH,2005,34,Professional Activity,1,13,17,24,6,61,0,1,2,0,0,3,1,14,19,24,6,64
UTTAR PRADESH,2005,34,Agriculture (Total),3,108,164,103,44,422,1,41,27,15,16,100,4,149,191,118,60,522
UTTAR PRADESH,2005,34,Retired Persons,0,0,0,3,3,6,0,0,0,2,1,3,0,0,0,5,4,9
UTTAR PRADESH,2006,34,House Wife,0,0,0,0,0,0,8,446,186,39,31,710,8,446,186,39,31,710
UTTAR PRADESH,2006,34,Service (Government),0,52,34,20,9,115,0,13,8,8,3,32,0,65,42,28,12,147
UTTAR PRADESH,2006,34,Service (Private),2,79,53,18,3,155,0,27,28,3,0,58,2,106,81,21,3,213
UTTAR PRADESH,2006,34,Public Sector Undertaking,0,9,15,4,0,28,0,13,5,1,0,19,0,22,20,5,0,47
UTTAR PRADESH,2006,34,Students,14,88,0,0,0,102,5,62,2,0,0,69,19,150,2,0,0,171
UTTAR PRADESH,2006,34,Unemployed,1,58,116,17,9,201,0,24,14,1,1,40,1,82,130,18,10,241
UTTAR PRADESH,2006,34,Professional Activity,0,33,20,14,3,70,0,6,3,8,0,17,0,39,23,22,3,87
UTTAR PRADESH,2006,34,Agriculture (Total),1,125,150,49,21,346,6,27,22,6,4,65,7,152,172,55,25,411
UTTAR PRADESH,2006,34,Retired Persons,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,4,3,7
UTTAR PRADESH,2007,34,House Wife,0,0,0,0,0,0,10,560,312,67,25,974,10,560,312,67,25,974
UTTAR PRADESH,2007,34,Service (Government),0,15,15,9,0,39,0,6,4,1,3,14,0,21,19,10,3,53
UTTAR PRADESH,2007,34,Service (Private),3,72,83,28,5,191,0,26,12,4,1,43,3,98,95,32,6,234
UTTAR PRADESH,2007,34,Public Sector Undertaking,0,10,11,9,3,33,1,8,4,0,0,13,1,18,15,9,3,46
UTTAR PRADESH,2007,34,Students,18,123,7,0,0,148,20,96,8,0,2,126,38,219,15,0,2,274
UTTAR PRADESH,2007,34,Unemployed,5,129,122,49,12,317,1,34,8,2,5,50,6,163,130,51,17,367
UTTAR PRADESH,2007,34,Professional Activity,1,17,31,26,14,89,2,9,0,2,0,13,3,26,31,28,14,102
UTTAR PRADESH,2007,34,Agriculture (Total),3,84,125,123,54,389,5,29,27,20,16,97,8,113,152,143,70,486
UTTAR PRADESH,2007,34,Retired Persons,0,0,0,2,3,5,0,0,0,0,1,1,0,0,0,2,4,6
UTTAR PRADESH,2008,34,House Wife,0,0,0,0,0,0,10,618,337,91,49,1105,10,618,337,91,49,1105
UTTAR PRADESH,2008,34,Service (Government),0,8,15,7,0,30,0,9,5,0,0,14,0,17,20,7,0,44
UTTAR PRADESH,2008,34,Service (Private),0,102,84,4,2,192,0,24,12,5,0,41,0,126,96,9,2,233
UTTAR PRADESH,2008,34,Public Sector Undertaking,0,18,19,5,1,43,0,3,4,4,0,11,0,21,23,9,1,54
UTTAR PRADESH,2008,34,Students,27,148,22,1,2,200,25,125,4,0,0,154,52,273,26,1,2,354
UTTAR PRADESH,2008,34,Unemployed,1,101,90,32,15,239,0,25,17,4,1,47,1,126,107,36,16,286
UTTAR PRADESH,2008,34,Professional Activity,0,6,9,6,1,22,0,7,1,1,0,9,0,13,10,7,1,31
UTTAR PRADESH,2008,34,Agriculture (Total),1,128,267,156,64,616,0,44,59,14,12,129,1,172,326,170,76,745
UTTAR PRADESH,2008,34,Retired Persons,0,0,1,2,3,6,0,0,0,0,0,0,0,0,1,2,3,6
UTTAR PRADESH,2009,34,House Wife,0,0,0,0,0,0,7,605,272,74,48,1006,7,605,272,74,48,1006
UTTAR PRADESH,2009,34,Service (Government),0,10,15,6,0,31,0,11,4,3,0,18,0,21,19,9,0,49
UTTAR PRADESH,2009,34,Service (Private),0,95,112,47,7,261,0,42,36,8,0,86,0,137,148,55,7,347
UTTAR PRADESH,2009,34,Public Sector Undertaking,0,16,12,22,0,50,0,16,7,0,0,23,0,32,19,22,0,73
UTTAR PRADESH,2009,34,Students,21,172,10,0,0,203,29,107,7,0,0,143,50,279,17,0,0,346
UTTAR PRADESH,2009,34,Unemployed,5,135,118,48,13,319,1,21,20,7,3,52,6,156,138,55,16,371
UTTAR PRADESH,2009,34,Professional Activity,0,7,8,5,1,21,0,1,1,0,0,2,0,8,9,5,1,23
UTTAR PRADESH,2009,34,Agriculture (Total),6,121,253,96,48,524,0,59,28,24,21,132,6,180,281,120,69,656
UTTAR PRADESH,2009,34,Retired Persons,0,2,0,0,2,4,0,0,11,0,0,11,0,2,11,0,2,15
UTTAR PRADESH,2010,34,House Wife,0,0,0,0,0,0,8,480,350,105,62,1005,8,480,350,105,62,1005
UTTAR PRADESH,2010,34,Service (Government),0,14,16,7,1,38,0,60,9,6,0,75,0,74,25,13,1,113
UTTAR PRADESH,2010,34,Service (Private),0,90,51,42,5,188,4,37,20,8,1,70,4,127,71,50,6,258
UTTAR PRADESH,2010,34,Public Sector Undertaking,0,5,7,4,0,16,0,3,2,1,0,6,0,8,9,5,0,22
UTTAR PRADESH,2010,34,Students,13,131,10,2,0,156,29,132,0,0,0,161,42,263,10,2,0,317
UTTAR PRADESH,2010,34,Unemployed,5,95,88,32,12,232,0,23,24,9,0,56,5,118,112,41,12,288
UTTAR PRADESH,2010,34,Professional Activity,0,32,21,9,5,67,0,0,0,0,0,0,0,32,21,9,5,67
UTTAR PRADESH,2010,34,Agriculture (Total),2,110,171,116,33,432,4,54,31,19,8,116,6,164,202,135,41,548
UTTAR PRADESH,2010,34,Retired Persons,0,0,0,4,8,12,0,1,0,2,1,4,0,1,0,6,9,16
UTTAR PRADESH,2011,34,House Wife,0,0,0,0,0,0,24,739,327,109,45,1244,24,739,327,109,45,1244
UTTAR PRADESH,2011,34,Service (Government),0,11,21,16,0,48,0,22,17,2,0,41,0,33,38,18,0,89
UTTAR PRADESH,2011,34,Service (Private),0,133,127,57,2,319,0,29,46,4,0,79,0,162,173,61,2,398
UTTAR PRADESH,2011,34,Public Sector Undertaking,0,4,4,8,0,16,0,2,2,0,0,4,0,6,6,8,0,20
UTTAR PRADESH,2011,34,Students,17,122,10,4,0,153,16,89,1,0,0,106,33,211,11,4,0,259
UTTAR PRADESH,2011,34,Unemployed,1,132,86,29,11,259,3,22,27,9,2,63,4,154,113,38,13,322
UTTAR PRADESH,2011,34,Professional Activity,0,30,54,27,2,113,0,4,3,2,0,9,0,34,57,29,2,122
UTTAR PRADESH,2011,34,Agriculture (Total),3,152,199,118,81,553,4,32,36,12,8,92,7,184,235,130,89,645
UTTAR PRADESH,2011,34,Retired Persons,0,0,2,1,3,6,0,2,0,0,1,3,0,2,2,1,4,9
UTTAR PRADESH,2012,34,House Wife,0,0,0,0,0,0,7,546,393,98,33,1077,7,546,393,98,33,1077
UTTAR PRADESH,2012,34,Service (Government),0,24,23,15,0,62,4,10,12,1,0,27,4,34,35,16,0,89
UTTAR PRADESH,2012,34,Service (Private),1,94,142,73,15,325,14,93,24,14,0,145,15,187,166,87,15,470
UTTAR PRADESH,2012,34,Public Sector Undertaking,0,12,8,11,0,31,0,6,10,9,0,25,0,18,18,20,0,56
UTTAR PRADESH,2012,34,Students,20,122,11,1,0,154,15,104,31,0,1,151,35,226,42,1,1,305
UTTAR PRADESH,2012,34,Unemployed,2,98,80,26,3,209,0,21,15,1,0,37,2,119,95,27,3,246
UTTAR PRADESH,2012,34,Professional Activity,0,22,53,28,22,125,0,5,0,0,0,5,0,27,53,28,22,130
UTTAR PRADESH,2012,34,Agriculture (Total),2,161,230,170,56,619,2,36,44,27,17,126,4,197,274,197,73,745
UTTAR PRADESH,2012,34,Retired Persons,0,0,2,1,5,8,0,0,0,0,2,2,0,0,2,1,7,10
UTTAR PRADESH,2013,34,House Wife,0,0,0,0,0,0,5,605,375,145,40,1170,5,605,375,145,40,1170
UTTAR PRADESH,2013,34,Service (Government),0,8,22,13,2,45,0,11,5,2,0,18,0,19,27,15,2,63
UTTAR PRADESH,2013,34,Service (Private),0,151,186,97,12,446,0,67,39,20,1,127,0,218,225,117,13,573
UTTAR PRADESH,2013,34,Public Sector Undertaking,0,36,31,19,4,90,1,10,6,4,1,22,1,46,37,23,5,112
UTTAR PRADESH,2013,34,Students,41,154,26,6,0,227,20,149,7,2,0,178,61,303,33,8,0,405
UTTAR PRADESH,2013,34,Unemployed,3,111,100,83,16,313,2,16,22,17,0,57,5,127,122,100,16,370
UTTAR PRADESH,2013,34,Professional Activity,0,26,29,13,0,68,0,4,3,0,0,7,0,30,32,13,0,75
UTTAR PRADESH,2013,34,Agriculture (Total),5,215,235,156,33,644,5,39,49,11,2,106,10,254,284,167,35,750
UTTAR PRADESH,2013,34,Retired Persons,0,0,2,0,7,9,0,0,5,1,3,9,0,0,7,1,10,18
UTTAR PRADESH,2014,34,House Wife,0,0,0,0,0,0,4,576,212,38,5,835,4,576,212,38,5,835
UTTAR PRADESH,2014,34,Service (Government),1,9,24,9,0,43,0,6,4,0,0,10,1,15,28,9,0,53
UTTAR PRADESH,2014,34,Service (Private),0,35,29,14,3,81,0,14,4,2,0,20,0,49,33,16,3,101
UTTAR PRADESH,2014,34,Public Sector Undertaking,0,8,27,7,1,43,0,4,4,0,0,8,0,12,31,7,1,51
UTTAR PRADESH,2014,34,Students,7,138,9,1,0,155,12,83,2,0,0,97,19,221,11,1,0,252
UTTAR PRADESH,2014,34,Unemployed,1,215,133,34,7,390,0,39,12,5,0,56,1,254,145,39,7,446
UTTAR PRADESH,2014,34,Agriculture (Total),0,48,79,28,10,165,0,17,7,3,0,27,0,65,86,31,10,192
UTTAR PRADESH,2014,34,Retired Persons,2,3,9,3,4,21,0,3,0,0,0,3,2,6,9,3,4,24
UTTARAKHAND,2001,35,House Wife,0,0,0,0,0,0,0,30,24,8,2,64,0,30,24,8,2,64
UTTARAKHAND,2001,35,Service (Government),0,2,6,2,0,10,0,9,1,0,0,10,0,11,7,2,0,20
UTTARAKHAND,2001,35,Service (Private),1,3,41,18,2,65,3,9,5,0,0,17,4,12,46,18,2,82
UTTARAKHAND,2001,35,Public Sector Undertaking,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2
UTTARAKHAND,2001,35,Students,2,10,0,0,0,12,1,8,0,0,0,9,3,18,0,0,0,21
UTTARAKHAND,2001,35,Unemployed,0,10,18,0,0,28,0,3,0,1,0,4,0,13,18,1,0,32
UTTARAKHAND,2001,35,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,2001,35,Agriculture (Total),0,3,9,5,1,18,0,2,1,0,0,3,0,5,10,5,1,21
UTTARAKHAND,2001,35,Retired Persons,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
UTTARAKHAND,2002,35,House Wife,0,0,0,0,0,0,1,58,44,14,2,119,1,58,44,14,2,119
UTTARAKHAND,2002,35,Service (Government),0,2,2,1,0,5,0,1,1,0,0,2,0,3,3,1,0,7
UTTARAKHAND,2002,35,Service (Private),0,12,12,1,0,25,0,2,0,0,0,2,0,14,12,1,0,27
UTTARAKHAND,2002,35,Public Sector Undertaking,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
UTTARAKHAND,2002,35,Students,2,4,0,0,0,6,0,3,0,0,0,3,2,7,0,0,0,9
UTTARAKHAND,2002,35,Unemployed,1,18,9,7,3,38,1,4,1,0,1,7,2,22,10,7,4,45
UTTARAKHAND,2002,35,Professional Activity,0,3,1,0,0,4,0,0,0,0,0,0,0,3,1,0,0,4
UTTARAKHAND,2002,35,Agriculture (Total),0,10,14,3,4,31,0,2,1,0,0,3,0,12,15,3,4,34
UTTARAKHAND,2002,35,Retired Persons,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
UTTARAKHAND,2003,35,House Wife,0,0,0,0,0,0,0,49,21,10,1,81,0,49,21,10,1,81
UTTARAKHAND,2003,35,Service (Government),0,4,6,4,0,14,0,1,0,0,0,1,0,5,6,4,0,15
UTTARAKHAND,2003,35,Service (Private),0,19,29,12,0,60,0,12,3,0,0,15,0,31,32,12,0,75
UTTARAKHAND,2003,35,Public Sector Undertaking,0,1,1,0,0,2,0,0,4,1,0,5,0,1,5,1,0,7
UTTARAKHAND,2003,35,Students,0,9,0,0,0,9,1,7,0,0,0,8,1,16,0,0,0,17
UTTARAKHAND,2003,35,Unemployed,0,30,15,10,0,55,0,0,0,0,0,0,0,30,15,10,0,55
UTTARAKHAND,2003,35,Professional Activity,0,5,2,2,0,9,0,0,1,0,0,1,0,5,3,2,0,10
UTTARAKHAND,2003,35,Agriculture (Total),0,14,14,10,1,39,0,1,1,0,0,2,0,15,15,10,1,41
UTTARAKHAND,2003,35,Retired Persons,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
UTTARAKHAND,2004,35,House Wife,0,0,0,0,0,0,0,37,18,8,0,63,0,37,18,8,0,63
UTTARAKHAND,2004,35,Service (Government),0,0,5,2,0,7,0,0,0,0,0,0,0,0,5,2,0,7
UTTARAKHAND,2004,35,Service (Private),0,10,6,2,0,18,0,2,1,0,0,3,0,12,7,2,0,21
UTTARAKHAND,2004,35,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,2004,35,Students,1,6,0,0,0,7,0,9,0,0,0,9,1,15,0,0,0,16
UTTARAKHAND,2004,35,Unemployed,0,10,10,5,1,26,0,1,0,0,0,1,0,11,10,5,1,27
UTTARAKHAND,2004,35,Professional Activity,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
UTTARAKHAND,2004,35,Agriculture (Total),0,2,11,4,1,18,0,3,1,0,0,4,0,5,12,4,1,22
UTTARAKHAND,2004,35,Retired Persons,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
UTTARAKHAND,2005,35,House Wife,0,0,0,0,0,0,0,44,20,3,0,67,0,44,20,3,0,67
UTTARAKHAND,2005,35,Service (Government),0,2,3,2,0,7,0,0,0,0,0,0,0,2,3,2,0,7
UTTARAKHAND,2005,35,Service (Private),0,7,7,3,0,17,0,2,1,0,0,3,0,9,8,3,0,20
UTTARAKHAND,2005,35,Public Sector Undertaking,0,3,3,0,0,6,0,1,0,0,0,1,0,4,3,0,0,7
UTTARAKHAND,2005,35,Students,0,8,0,0,0,8,3,3,0,0,0,6,3,11,0,0,0,14
UTTARAKHAND,2005,35,Unemployed,0,19,18,6,0,43,0,0,1,0,0,1,0,19,19,6,0,44
UTTARAKHAND,2005,35,Professional Activity,0,2,4,4,0,10,0,0,0,0,0,0,0,2,4,4,0,10
